City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
584,Benghazi,LY,2022-01-28 00:39:27,32.1167,20.0667,56.5,56,69,12.53
585,Alta Floresta,BR,2022-01-28 00:39:28,-9.8756,-56.0861,68.77,98,100,1.86
586,Belaya Gora,RU,2022-01-28 00:39:28,68.5333,146.4167,-40.77,100,53,3.13
587,Riyadh,SA,2022-01-28 00:35:06,24.6877,46.7219,51.94,33,0,13.51
588,Ahuimanu,US,2022-01-28 00:39:29,21.4447,-157.8378,80.85,63,40,4.0
589,Port Blair,IN,2022-01-28 00:39:29,11.6667,92.75,80.64,78,40,4.61
590,Port Hardy,CA,2022-01-28 00:39:29,50.6996,-127.4199,48.38,57,20,13.8
591,Ambovombe,MG,2022-01-28 00:39:30,-25.1667,46.0833,68.61,83,1,8.95
592,Emba,KZ,2022-01-28 00:39:30,48.8264,58.1442,14.54,91,100,10.96
593,Boquira,BR,2022-01-28 00:39:31,-12.8231,-42.7306,66.4,93,100,2.33
594,Tevaitoa,PF,2022-01-28 00:39:31,-16.7833,-151.5,80.87,76,20,16.24
595,Adwa,ET,2022-01-28 00:39:31,14.1646,38.8955,56.25,76,0,3.33
596,Pochutla,MX,2022-01-28 00:37:07,15.7432,-96.4661,82.22,74,0,3.6
597,Panaba,MX,2022-01-28 00:35:13,21.2833,-88.2667,70.16,82,11,7.99
598,Matamoros,MX,2022-01-28 00:39:32,25.5333,-103.25,68.11,45,75,0.0
599,Zhigansk,RU,2022-01-28 00:39:33,66.7697,123.3711,-32.4,100,20,3.18
600,Ingham,US,2022-01-28 00:39:33,42.6,-84.3833,28.17,87,100,4.61
601,Sertania,BR,2022-01-28 00:39:33,-8.0736,-37.2644,74.84,63,62,6.62
602,Oum Hadjer,TD,2022-01-28 00:39:34,13.2954,19.6966,64.67,21,74,10.49
603,Avera,US,2022-01-28 00:39:34,33.194,-82.5271,43.72,45,26,5.91
604,Acoua,YT,2022-01-28 00:39:35,-12.7239,45.0582,78.71,70,96,6.93
605,Nantucket,US,2022-01-28 00:39:34,41.2835,-70.0995,28.96,71,0,10.36
606,Mayumba,GA,2022-01-28 00:36:13,-3.432,10.6554,75.83,89,59,1.88
607,North Platte,US,2022-01-28 00:36:31,41.1239,-100.7654,35.49,57,100,3.0
608,Grand Baie,MU,2022-01-28 00:40:35,-20.0182,57.5802,73.87,75,0,5.01
609,Shingu,JP,2022-01-28 00:39:14,33.7333,135.9833,47.39,49,19,4.03
610,Burnie,AU,2022-01-28 00:40:36,-41.0667,145.9167,72.95,88,100,3.4
611,Hovd,MN,2022-01-28 00:40:36,48.0056,91.6419,-4.81,87,99,2.64
612,Honiara,SB,2022-01-28 00:40:36,-9.4333,159.95,79.21,90,100,7.72
613,Lasa,IT,2022-01-28 00:40:37,46.6166,10.7002,44.06,62,47,7.43
614,Nalut,LY,2022-01-28 00:40:37,30.3333,10.85,40.66,41,6,9.04
615,Mogadishu,SO,2022-01-28 00:40:37,2.0371,45.3438,75.76,81,100,16.17
616,San Lorenzo,PY,2022-01-28 00:40:38,-25.3333,-57.5333,77.94,83,40,8.99
617,Puerto Del Rosario,ES,2022-01-28 00:40:38,28.5004,-13.8627,56.95,72,0,8.05
618,Non Sang,TH,2022-01-28 00:40:39,16.8687,102.5664,73.89,45,35,3.38
619,Tukrah,LY,2022-01-28 00:40:39,32.5341,20.5791,54.88,62,92,12.82
620,Broome,US,2022-01-28 00:40:39,42.2506,-75.833,26.85,57,100,3.0
621,Nanortalik,GL,2022-01-28 00:38:38,60.1432,-45.2371,11.68,78,47,10.49
622,Gat,IL,2022-01-28 00:40:40,31.61,34.7642,47.91,100,100,11.05
623,Kavieng,PG,2022-01-28 00:39:48,-2.5744,150.7967,84.99,66,41,6.2
624,Bonavista,CA,2022-01-28 00:40:40,48.6499,-53.1147,19.11,65,89,13.51
625,Haines Junction,CA,2022-01-28 00:40:40,60.7522,-137.5108,22.95,80,100,1.14
626,Buncrana,IE,2022-01-28 00:40:41,55.1333,-7.45,41.38,87,100,5.35
627,Cururupu,BR,2022-01-28 00:38:11,-1.8283,-44.8683,72.37,98,100,1.99
628,Labuhan,ID,2022-01-28 00:40:41,-6.8844,112.2051,80.83,79,100,8.46
629,Lata,PT,2022-01-28 00:40:42,40.1629,-8.3327,48.04,71,0,4.88
630,Finschhafen,PG,2022-01-28 00:40:42,-6.6024,147.8681,86.65,69,100,12.03
631,Niquelandia,BR,2022-01-28 00:36:01,-14.4739,-48.4597,68.34,92,11,0.51
632,Kargil,IN,2022-01-28 00:40:43,34.5667,76.1,-28.93,92,67,2.46
633,Narsaq,GL,2022-01-28 00:40:43,60.9167,-46.05,17.82,89,14,6.53
634,Sambava,MG,2022-01-28 00:40:43,-14.2667,50.1667,74.61,83,46,8.97
635,Sitka,US,2022-01-28 00:40:44,57.0531,-135.33,42.69,75,100,16.11
636,Abha,SA,2022-01-28 00:40:44,18.2164,42.5053,51.62,87,5,4.61
637,Sembe,CG,2022-01-28 00:40:44,1.6481,14.5806,70.34,32,100,0.22
638,Nouadhibou,MR,2022-01-28 00:40:45,20.931,-17.0347,62.58,82,100,16.11
639,Keti Bandar,PK,2022-01-28 00:40:45,24.1447,67.4497,62.31,37,0,4.63
640,Nueva Guinea,NI,2022-01-28 00:40:46,11.6876,-84.4562,69.98,89,14,6.51
641,Buala,SB,2022-01-28 00:40:46,-8.145,159.5921,79.75,85,100,4.14
642,Coos Bay,US,2022-01-28 00:40:46,43.3665,-124.2179,54.32,90,0,4.61
643,Shimoda,JP,2022-01-28 00:40:47,34.6667,138.95,48.56,57,100,5.75
644,Odweyne,SO,2022-01-28 00:40:47,9.4092,45.064,61.68,11,91,11.79
645,Kedrovyy,RU,2022-01-28 00:40:48,56.1667,91.8167,-5.39,100,96,2.08
646,Caravelas,BR,2022-01-28 00:40:48,-17.7125,-39.2481,75.83,89,5,5.46
647,Makakilo City,US,2022-01-28 00:40:48,21.3469,-158.0858,79.68,56,0,6.91
648,Tikhvin,RU,2022-01-28 00:40:49,59.6451,33.5294,22.21,92,100,8.23
649,Cam Ranh,VN,2022-01-28 00:40:49,11.9214,109.1591,73.36,68,20,5.75
650,Alihe,CN,2022-01-28 00:40:50,50.5667,123.7167,-0.17,82,25,4.43
651,Nouakchott,MR,2022-01-28 00:40:50,18.0858,-15.9785,66.13,64,87,14.18
652,Yulara,AU,2022-01-28 00:41:50,-25.2406,130.9889,84.04,58,100,12.66
653,Alofi,NU,2022-01-28 00:41:51,-19.0595,-169.9187,85.89,70,75,13.8
654,Kirakira,SB,2022-01-28 00:41:51,-10.4544,161.9205,79.21,89,100,7.23
655,Savonlinna,FI,2022-01-28 00:41:52,61.8699,28.88,23.25,100,40,4.61
656,Laela,TZ,2022-01-28 00:41:52,-8.5667,32.05,59.09,93,100,2.77
657,Eastbourne,GB,2022-01-28 00:41:53,50.7687,0.2845,44.53,84,20,5.01
658,Calama,CL,2022-01-28 00:41:53,-22.4667,-68.9333,61.32,33,72,7.27
659,Saint Simons,US,2022-01-28 00:41:53,31.1352,-81.3901,50.07,54,0,6.91
660,Lexington Park,US,2022-01-28 00:41:54,38.2668,-76.4538,30.65,65,20,3.44
661,Maku,IR,2022-01-28 00:37:01,39.2911,44.4521,22.24,95,100,4.54
662,Coshocton,US,2022-01-28 00:41:54,40.272,-81.8596,30.54,77,100,1.99
663,Hamtic,PH,2022-01-28 00:41:55,10.7023,121.9824,84.47,68,83,2.48
664,Isabela,PH,2022-01-28 00:41:55,6.7085,121.9711,78.85,68,78,3.4
665,Kolondieba,ML,2022-01-28 00:41:55,11.0882,-6.8926,74.26,17,6,3.62
666,Hamilton,US,2022-01-28 00:40:52,39.1834,-84.5333,35.82,67,100,8.05
667,Kharan,PK,2022-01-28 00:41:56,28.5833,65.4167,51.57,23,0,3.22
668,Kupang,ID,2022-01-28 00:38:16,-10.1667,123.5833,82.98,89,75,9.22
669,Beloha,MG,2022-01-28 00:41:56,-25.1667,45.05,68.61,80,0,10.69
670,Gambela,ET,2022-01-28 00:41:57,8.25,34.5833,77.47,36,67,1.45
671,Ulaangom,MN,2022-01-28 00:41:57,49.9811,92.0667,-19.82,94,92,2.89
672,Freetown,SL,2022-01-28 00:41:58,8.484,-13.2299,80.31,78,9,3.44
673,Sayyan,YE,2022-01-28 00:41:58,15.1718,44.3244,49.26,61,13,1.1
674,Apache Junction,US,2022-01-28 00:41:58,33.4151,-111.5496,66.25,24,0,5.75
675,Tucurui,BR,2022-01-28 00:38:38,-3.7661,-49.6725,72.09,97,100,0.76
676,Odlabari,IN,2022-01-28 00:41:59,26.8333,88.6167,51.15,68,5,3.83
677,Kokopo,PG,2022-01-28 00:41:59,-4.352,152.2633,85.68,65,97,10.27
678,Ati,TD,2022-01-28 00:42:00,13.2154,18.3353,62.85,23,25,14.0
679,Rassvet,RU,2022-01-28 00:42:00,46.8333,40.75,17.89,95,100,2.24
680,Santa Helena,BR,2022-01-28 00:42:00,-2.2311,-45.3,71.62,99,100,1.21
681,Toucheng,TW,2022-01-28 00:42:01,24.8592,121.8233,67.15,91,100,9.19
682,Nemuro,JP,2022-01-28 00:42:01,43.3236,145.575,9.03,68,11,8.93
683,Mayor Pablo Lagerenza,PY,2022-01-28 00:42:01,-19.9309,-60.7718,76.64,87,98,8.84
684,Mount Gambier,AU,2022-01-28 00:37:08,-37.8333,140.7667,69.71,73,100,8.05
685,Manadhoo,MV,2022-01-28 00:42:02,5.7667,73.3833,79.16,57,100,9.95
686,Soyo,AO,2022-01-28 00:42:02,-6.1349,12.3689,78.19,87,100,4.76
687,Grindavik,IS,2022-01-28 00:42:03,63.8424,-22.4338,41.47,93,100,24.16
688,Thompson,CA,2022-01-28 00:38:41,55.7435,-97.8558,-7.44,71,100,5.75
689,Tairua,NZ,2022-01-28 00:42:03,-37.0167,175.85,67.5,52,0,8.23
690,Guarda,PT,2022-01-28 00:41:49,40.5373,-7.2658,38.23,66,0,5.21
691,Sandanski,BG,2022-01-28 00:42:04,41.5667,23.2833,31.39,73,18,1.86
692,Kingaroy,AU,2022-01-28 00:42:04,-26.5333,151.8333,73.44,94,75,9.22
693,Miles City,US,2022-01-28 00:42:04,46.4083,-105.8406,31.17,69,0,3.44
694,Pyapon,MM,2022-01-28 00:42:05,16.2833,95.6833,71.31,74,6,5.59
695,Safaga,EG,2022-01-28 00:42:05,26.7292,33.9365,49.95,52,0,13.06
696,Srikakulam,IN,2022-01-28 00:42:06,18.3,83.9,63.66,76,7,7.76
697,Namibe,AO,2022-01-28 00:42:06,-15.1961,12.1522,74.08,85,100,5.44
698,Maridi,SS,2022-01-28 00:43:06,4.9158,29.4742,68.54,34,72,4.23
699,Kidal,ML,2022-01-28 00:43:07,18.4411,1.4078,60.33,24,15,12.84
700,Padang,ID,2022-01-28 00:43:07,-0.9492,100.3543,75.25,81,99,3.22
701,Kerema,PG,2022-01-28 00:43:08,-7.9631,145.7785,85.78,64,94,5.14
702,Goderich,CA,2022-01-28 00:43:07,43.7501,-81.7165,29.91,86,100,16.11
703,Amalner,IN,2022-01-28 00:43:08,21.05,75.0667,54.73,41,0,6.06
704,Marbella,ES,2022-01-28 00:43:08,36.5154,-4.8858,58.32,7,16,9.13
705,Boralday,KZ,2022-01-28 00:43:09,43.3578,76.8594,15.66,92,100,4.47
706,Pallisa,UG,2022-01-28 00:43:09,1.145,33.7094,71.74,42,78,5.14
707,Fort Nelson,CA,2022-01-28 00:43:09,58.8053,-122.7002,22.59,93,100,2.3
708,La Baule-Escoublac,FR,2022-01-28 00:43:10,47.2922,-2.364,48.0,94,100,0.0
709,Port Lincoln,AU,2022-01-28 00:43:10,-34.7333,135.8667,71.6,67,85,10.25
710,Gazanjyk,TM,2022-01-28 00:40:22,39.2446,55.5154,43.45,81,100,20.27
711,Gogrial,SS,2022-01-28 00:43:11,8.5332,28.1004,70.7,21,21,8.01
712,Ust-Charyshskaya Pristan,RU,2022-01-28 00:43:11,52.3934,83.6635,-7.74,100,69,2.89
713,Rehburg-Loccum,DE,2022-01-28 00:43:11,52.4667,9.2,41.38,83,75,19.57
714,Kalmar,SE,2022-01-28 00:43:12,56.6616,16.3616,37.33,92,100,19.57
715,Kirensk,RU,2022-01-28 00:43:12,57.7853,108.1119,-19.53,100,97,1.34
716,Plettenberg Bay,ZA,2022-01-28 00:43:13,-34.0527,23.3716,65.12,81,23,5.79
717,Marawi,PH,2022-01-28 00:43:13,7.9986,124.2928,66.65,74,24,2.57
718,Santa Rosa,PH,2022-01-28 00:38:35,14.3122,121.1114,84.18,72,60,10.27
719,Viru,PE,2022-01-28 00:43:13,-8.4167,-78.75,69.1,81,100,4.0
720,Cotonou,BJ,2022-01-28 00:43:14,6.3654,2.4183,80.58,89,78,5.75
721,Axim,GH,2022-01-28 00:43:14,4.8699,-2.2405,78.15,85,25,4.54
722,Saldanha,ZA,2022-01-28 00:43:15,-33.0117,17.9442,60.85,85,0,15.68
723,Lyskovo,RU,2022-01-28 00:43:15,56.0328,45.0422,-2.69,99,96,5.66
724,Auki,SB,2022-01-28 00:39:24,-8.7676,160.7034,78.48,90,100,5.06
725,Grand Island,US,2022-01-28 00:43:15,40.925,-98.342,33.75,76,100,1.99
726,Lavrentiya,RU,2022-01-28 00:43:16,65.5833,-171.0,-10.62,89,23,3.96
727,Temnikov,RU,2022-01-28 00:43:16,54.6302,43.2148,0.55,99,100,4.92
728,Hirara,JP,2022-01-28 00:43:16,24.8,125.2833,71.46,83,75,12.66
729,Manhush,UA,2022-01-28 00:43:17,47.0558,37.3107,22.15,88,72,5.64
730,Longyearbyen,SJ,2022-01-28 00:43:17,78.2186,15.6401,10.24,79,75,8.05
731,Ossora,RU,2022-01-28 00:43:18,59.2353,163.0719,31.17,97,100,30.31
732,Galesong,ID,2022-01-28 00:43:18,-5.3166,119.3661,75.22,71,100,5.75
733,Aquidaba,BR,2022-01-28 00:43:18,-10.2814,-37.0186,73.27,90,100,5.88
734,Kununurra,AU,2022-01-28 00:43:19,-15.7667,128.7333,82.38,83,40,5.75
735,Devils Lake,US,2022-01-28 00:43:19,48.1128,-98.8651,-0.42,78,0,6.91
736,Smidovich,RU,2022-01-28 00:43:19,48.6,133.8167,-7.13,91,100,4.03
737,Tolmin,SI,2022-01-28 00:43:20,46.183,13.7332,39.72,89,42,1.72
738,Northam,GB,2022-01-28 00:43:20,51.0333,-4.2167,42.73,86,12,2.51
739,Tautira,PF,2022-01-28 00:43:21,-17.7333,-149.15,84.22,76,22,17.9
740,Tyukalinsk,RU,2022-01-28 00:43:21,55.8732,72.1967,2.37,98,96,5.75
741,Viljoenskroon,ZA,2022-01-28 00:43:21,-27.2084,26.9485,62.33,73,13,4.65
742,Sao Geraldo Do Araguaia,BR,2022-01-28 00:43:22,-6.4006,-48.555,71.55,98,100,1.39
743,Agirish,RU,2022-01-28 00:43:22,61.9247,63.0231,3.7,93,90,6.42
744,Camapua,BR,2022-01-28 00:44:23,-19.5314,-54.0439,73.18,91,100,2.19
745,Bandarbeyla,SO,2022-01-28 00:44:23,9.4942,50.8122,73.9,67,100,20.22
746,Lalibela,ET,2022-01-28 00:44:23,12.0333,39.0333,54.41,54,7,1.48
747,Kristinehamn,SE,2022-01-28 00:44:24,59.3098,14.1081,36.16,68,98,16.13
748,Arman,RU,2022-01-28 00:44:24,59.7,150.1667,2.86,82,100,15.08
749,Manaure,CO,2022-01-28 00:44:24,11.7751,-72.4445,77.34,76,5,17.09
750,Mayo,US,2022-01-28 00:44:25,38.8876,-76.5119,34.2,65,0,1.01
751,Sosnovo-Ozerskoye,RU,2022-01-28 00:44:25,52.5249,111.5418,-26.7,100,92,1.79
752,Sao Gabriel Da Cachoeira,BR,2022-01-28 00:44:25,-0.1303,-67.0892,73.08,98,100,1.92
753,Kenora,CA,2022-01-28 00:39:32,49.8167,-94.4337,-0.42,65,40,5.75
754,Santa Cruz Cabralia,BR,2022-01-28 00:44:26,-16.2781,-39.0247,77.23,88,40,4.61
755,Puri,IN,2022-01-28 00:44:26,19.8,85.85,55.92,66,6,9.82
756,Nichinan,JP,2022-01-28 00:44:27,31.6,131.3667,49.15,60,91,4.27
757,Bud,US,2022-01-28 00:44:27,39.447,-86.1758,32.25,82,100,5.93
758,Erdenet,MN,2022-01-28 00:44:28,49.0333,104.0833,-9.33,97,12,0.81
759,Saint-Denis,FR,2022-01-28 00:44:28,48.9167,2.3333,46.18,96,100,3.0
760,Kieta,PG,2022-01-28 00:44:28,-6.2167,155.6333,85.33,67,100,3.51
761,Huarmey,PE,2022-01-28 00:44:29,-10.0681,-78.1522,71.38,84,100,8.08
762,Sola,VU,2022-01-28 00:43:23,-13.8833,167.55,84.87,74,75,3.44
763,Deyang,CN,2022-01-28 00:44:29,31.1302,104.382,40.8,82,100,1.19
764,Waitara,NZ,2022-01-28 00:44:29,-38.925,174.25,70.0,42,92,8.48
765,Santander,ES,2022-01-28 00:44:30,43.4647,-3.8044,45.46,70,1,1.99
766,Contai,IN,2022-01-28 00:44:30,21.7786,87.7536,56.53,58,10,8.75
767,Basco,PH,2022-01-28 00:44:31,20.4487,121.9702,75.4,88,100,25.77
768,San Vicente,AR,2022-01-28 00:44:31,-26.6167,-54.1333,67.6,93,98,5.23
769,Bol,TD,2022-01-28 00:44:32,13.4586,14.7147,64.44,37,38,22.06
770,Candolim,IN,2022-01-28 00:44:32,15.5181,73.7626,73.4,64,20,11.5
771,Olafsvik,IS,2022-01-28 00:44:32,64.8945,-23.7142,40.77,96,100,30.94
772,Belgrade,RS,2022-01-28 00:41:36,44.804,20.4651,29.7,92,18,3.44
773,Beian,NO,2022-01-28 00:44:33,63.6559,9.5683,37.49,65,75,29.93
774,Vestmannaeyjar,IS,2022-01-28 00:44:33,63.4427,-20.2734,43.02,87,100,26.04
775,Sobolevo,RU,2022-01-28 00:44:34,54.4299,31.8996,29.16,97,100,15.14
776,Ambilobe,MG,2022-01-28 00:44:34,-13.2,49.05,72.9,92,100,2.64
777,Yaring,TH,2022-01-28 00:44:34,6.8662,101.3689,71.64,81,82,8.16
778,Chumikan,RU,2022-01-28 00:44:35,54.7183,135.315,-10.62,89,65,11.39
779,Sandane,NO,2022-01-28 00:44:35,61.7728,6.215,38.62,99,94,3.8
780,Oistins,BB,2022-01-28 00:44:05,13.0667,-59.5333,73.49,83,20,6.91
781,Chilmari,BD,2022-01-28 00:44:35,25.5559,89.6715,54.41,62,0,0.94
782,Tiarei,PF,2022-01-28 00:44:36,-17.5333,-149.3333,84.22,76,14,18.57
783,Garowe,SO,2022-01-28 00:44:36,8.4054,48.4845,64.69,79,100,7.81
784,Rutland,US,2022-01-28 00:39:58,43.6167,-73.0162,23.45,63,100,9.22
785,North Myrtle Beach,US,2022-01-28 00:43:32,33.816,-78.68,42.06,48,0,5.75
786,Constantine,DZ,2022-01-28 00:44:37,36.365,6.6147,33.21,86,0,2.3
787,Cap Malheureux,MU,2022-01-28 00:44:37,-19.9842,57.6142,73.89,75,0,4.0
788,Vadlapudi,IN,2022-01-28 00:44:37,14.3167,79.8,69.04,88,17,8.28
789,San Carlos De Bariloche,AR,2022-01-28 00:45:38,-41.1456,-71.3082,78.55,29,40,3.44
790,Boshnyakovo,RU,2022-01-28 00:45:38,49.6333,142.1667,7.2,64,100,2.21
791,Cockburn Town,TC,2022-01-28 00:45:38,21.4612,-71.1419,78.31,72,0,10.69
792,Shipunovo,RU,2022-01-28 00:45:39,52.1582,82.2173,-14.1,100,91,0.65
793,Kagadi,UG,2022-01-28 00:45:39,0.9606,30.7967,67.19,48,100,0.98
794,Kavaratti,IN,2022-01-28 00:45:40,10.5669,72.642,79.02,72,57,10.42
795,Yar-Sale,RU,2022-01-28 00:45:40,66.8333,70.8333,2.39,97,100,6.2
796,Havoysund,NO,2022-01-28 00:45:41,70.9963,24.6622,23.88,74,100,15.32
797,Futog,RS,2022-01-28 00:45:41,45.2419,19.707,30.25,85,89,1.36
798,Orativ,UA,2022-01-28 00:45:41,49.1889,29.527,29.89,87,100,12.84
799,Cabedelo,BR,2022-01-28 00:44:32,-6.9811,-34.8339,77.67,80,56,8.05
800,Aljezur,PT,2022-01-28 00:45:42,37.3191,-8.8033,51.19,74,6,5.37
